net_name,R_pred,R_gold,total_cap_gold,design_name,split,total_cap_fF,c_gnd_fF,c_cpl_total_fF,total_res_ohm,n_aggressors_spef,cpl_p95_fF,tgt_n_cuboids,tgt_n_pins,tgt_n_wires,tgt_pin_to_wire_ratio,tgt_total_metal_area_um2,tgt_total_volume_um3,tgt_wire_length_um,tgt_bbox_xy_um2,tgt_bbox_z_um,tgt_aspect_ratio,tgt_z_min,tgt_z_max,tgt_z_mean,tgt_z_std,tgt_n_tiles,tgt_eps_min,tgt_eps_max,tgt_eps_mean,tgt_eps_std,tgt_is_signal,tgt_is_clock,tgt_is_vdd,tgt_is_vss,tgt_count_M1,tgt_count_M2,tgt_count_M3,tgt_count_M4,tgt_count_M5,tgt_count_M6,tgt_count_M7,tgt_count_M8,tgt_count_M9p,tgt_wirelen_M1,tgt_wirelen_M2,tgt_wirelen_M3,tgt_wirelen_M4,tgt_wirelen_M5,tgt_wirelen_M6,tgt_wirelen_M7,tgt_wirelen_M8,tgt_wirelen_M9p,tgt_area_M1,tgt_area_M2,tgt_area_M3,tgt_area_M4,tgt_area_M5,tgt_area_M6,tgt_area_M7,tgt_area_M8,tgt_area_M9p,agg_total_count,agg_unique_nets,agg_total_metal_area_um2,agg_density_per_tile,agg_top1_area,agg_top3_area,agg_count_M1,agg_count_M2,agg_count_M3,agg_count_M4,agg_count_M5,agg_count_M6,agg_count_M7,agg_count_M8,agg_count_M9p,agg_area_M1,agg_area_M2,agg_area_M3,agg_area_M4,agg_area_M5,agg_area_M6,agg_area_M7,agg_area_M8,agg_area_M9p,cpl_n_pairs,cpl_min_dist_um,cpl_p10_dist_um,cpl_p25_dist_um,cpl_p50_dist_um,cpl_p75_dist_um,cpl_p95_dist_um,cpl_mean_dist_um,cpl_total_lateral_overlap_um2,cpl_total_broadside_overlap_um2,cpl_n_below_0p5um,cpl_n_below_1um,cpl_n_below_2um,cpl_sum_inv_d,cpl_sum_inv_d2,cpl_lat_weighted_inv_d,cpl_bs_weighted_inv_d,pwr_n_cuboids,pwr_total_metal_area_um2,pwr_count_M1,pwr_count_M2,pwr_count_M3,pwr_count_M4,pwr_count_M5,pwr_count_M6,pwr_count_M7,pwr_count_M8,pwr_count_M9p,pwr_area_M1,pwr_area_M2,pwr_area_M3,pwr_area_M4,pwr_area_M5,pwr_area_M6,pwr_area_M7,pwr_area_M8,pwr_area_M9p,compact_gnd_fF,compact_cpl_fF,compact_total_fF,v3_agg_count_within_0p3um,v3_agg_count_within_0p5um,v3_agg_count_within_1um,v3_agg_count_within_2um,v3_agg_count_within_3um,v3_agg_area_within_0p3um,v3_agg_area_within_0p5um,v3_agg_area_within_1um,v3_agg_area_within_2um,v3_agg_area_within_3um,v3_pwr_count_within_0p3um,v3_pwr_count_within_0p5um,v3_pwr_count_within_1um,v3_pwr_count_within_2um,v3_pwr_count_within_3um,v3_pwr_area_within_0p3um,v3_pwr_area_within_0p5um,v3_pwr_area_within_1um,v3_pwr_area_within_2um,v3_pwr_area_within_3um,v3_bbox_x_um,v3_bbox_y_um,v3_length_density,v3_cuboid_density,v3_agg_M1_within_1um,v3_agg_M2_within_1um,v3_agg_M3_within_1um,v3_agg_M4_within_1um,v3_agg_M5_within_1um,v3_cap_proxy_lateral,v3_cap_proxy_broadside,ape,err_signed_pct,R_analytic_uncalib,R_analytic,ape_analytic,n_layers,log_wl,wl_q
n_2324,27.9597,266.225664,1.26049,intel22_tv80s_f3,test,1.26049,0.7047624299999999,0.5557232347000004,266.225664,37,0.0100236,12.0,4.0,8.0,0.5,0.21373622119426727,0.016973694786429405,2.9739904403686523,11.103654580627335,0.37699997425079346,2.710476667942003,0.5472000241279602,0.9241999983787537,0.6927832961082458,0.11143660545349121,1.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4169968366622925,0.4009934663772583,1.1560001373291016,0.0,0.0,0.0,0.0,0.0,0.0,0.09452079981565475,0.023167235776782036,0.09604819864034653,0.0,0.0,0.0,0.0,0.0,0.0,13374.0,401.0,277.5745849609375,13374.0,5.67795341508463,12.570564349618508,4229.0,4988.0,3073.0,865.0,219.0,0.0,0.0,0.0,0.0,60.76584243774414,59.500572204589844,70.08747863769531,50.81312561035156,36.40753936767578,0.0,0.0,0.0,0.0,49212.0,0.0,1.1502779722213745,1.902146339416504,2.78627347946167,3.447512149810791,3.8942673206329346,2.6175148487091064,0.013199612498283386,0.22488264739513397,1070.0,3841.0,13421.0,26798.443359375,52449.19140625,0.2639922797679901,2.2859151363372803,128.0,38.891483306884766,12.0,28.0,32.0,30.0,12.0,9.0,2.0,3.0,0.0,2.499126434326172,2.5455880165100098,3.1698427200317383,3.7886409759521484,4.588102340698242,6.872952461242676,0.04799884185194969,15.379228591918945,0.0,0.007982616312801838,0.06321526365759944,0.07119787997040128,270.0,494.0,1168.0,3015.0,5323.0,11.275816917419434,20.23257064819336,36.63587188720703,83.16212463378906,129.84568786621094,38.0,57.0,98.0,128.0,128.0,9.137354850769043,14.978761672973633,37.38894271850586,38.891483306884766,38.891483306884766,5.486000061035156,2.023998260498047,0.26783888302482006,1.0807252614771112,387.0,431.0,257.0,82.0,11.0,0.2639922797679901,2.2859151363372803,89.49774428959635,-89.49774428959635,67.9995930465785,115.06216535734437,56.780212835775146,3,0.4733395681866698,Q2
n_1758,66.8193,373.21266400000013,2.73789,intel22_tv80s_f3,test,2.73789,0.9203890499999999,1.8175008495,373.21266400000013,104,0.0153366,3.0,2.0,1.0,2.0,0.15585890412330627,0.012932144105434418,1.9419937133789062,0.6570132565393578,0.2239999771118164,2.692327294630033,0.5472000241279602,0.7712000012397766,0.6310333609580994,0.06835364550352097,1.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64599609375,1.2959976196289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03922386094927788,0.1166350394487381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15963.0,479.0,371.5384826660156,15963.0,4.41078733909108,11.537530039671587,4879.0,5749.0,3701.0,1256.0,378.0,0.0,0.0,0.0,0.0,69.63658142089844,66.86314392089844,95.7122802734375,62.56340026855469,76.76306915283203,0.0,0.0,0.0,0.0,13810.0,0.0,0.9097475409507751,1.6481389999389648,2.5504796504974365,3.280001640319824,3.865898370742798,2.4273805618286133,0.009909500367939472,0.1386866420507431,540.0,1576.0,4609.0,9506.1494140625,33304.3515625,0.19819000363349915,1.4515410661697388,128.0,40.53504180908203,12.0,28.0,30.0,28.0,16.0,9.0,2.0,3.0,0.0,2.499126434326172,2.5455880165100098,3.1624510288238525,3.1715152263641357,6.85601806640625,6.873116493225098,0.04800036549568176,15.379222869873047,0.0,0.00600319541990757,0.0408988122012034,0.04690200762111097,170.0,338.0,754.0,1854.0,3388.0,4.971683502197266,13.287845611572266,34.43739318847656,68.63401794433594,111.8022232055664,27.0,61.0,110.0,128.0,128.0,4.996933460235596,11.46447467803955,22.12541961669922,40.53504180908203,40.53504180908203,1.3299980163574219,0.49399566650390625,2.955790760764616,4.566117913360988,227.0,262.0,169.0,63.0,33.0,0.19819000363349915,1.4515410661697388,82.09618631805057,-82.09618631805057,36.595739884810015,61.923680500794475,83.40793695553845,2,0.2882478196763784,Q1_short
n_1776,92.2987,488.86849700000005,3.27476,intel22_tv80s_f3,test,3.27476,0.98937136,2.2853914100999995,488.86849700000005,113,0.0106064,13.0,3.0,10.0,0.3,0.1704455018043518,0.013549087569117546,2.587998390197754,5.528532185518998,0.37699997425079346,4.202265538996738,0.5472000241279602,0.9241999983787537,0.7066230177879333,0.10259982198476791,1.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103005290031433,0.5989935398101807,0.8859996795654297,0.0,0.0,0.0,0.0,0.0,0.0,0.07316535711288452,0.025530995801091194,0.07174915075302124,0.0,0.0,0.0,0.0,0.0,0.0,9820.0,290.0,189.7917938232422,9820.0,3.75178870302625,9.814847671543248,3049.0,3726.0,2306.0,661.0,78.0,0.0,0.0,0.0,0.0,43.30595397949219,45.27024841308594,49.222434997558594,33.564884185791016,18.428266525268555,0.0,0.0,0.0,0.0,52485.0,0.0,1.0702524185180664,1.8471806049346924,2.7404565811157227,3.368000030517578,3.857062578201294,2.5557210445404053,0.009205850772559643,0.1549709439277649,1280.0,4859.0,15076.0,30787.013671875,78150.609375,0.18411701917648315,1.6298003196716309,128.0,31.462688446044922,13.0,31.0,31.0,29.0,14.0,7.0,1.0,2.0,0.0,2.2537119388580322,2.305982828140259,2.2721829414367676,2.8617756366729736,4.093796253204346,4.12745475769043,0.02400018274784088,13.523782730102539,0.0,0.006381201092153788,0.044969182935927166,0.05135038402808095,185.0,405.0,1148.0,2810.0,4690.0,6.035079002380371,10.727519989013672,32.96711349487305,68.52174377441406,104.3828353881836,31.0,52.0,107.0,128.0,128.0,6.144861221313477,12.343544960021973,31.376806259155273,31.462688446044922,31.462688446044922,4.819995880126953,1.1469993591308594,0.4681167267103108,2.3514378796692506,366.0,430.0,286.0,58.0,8.0,0.18411701917648315,1.6298003196716309,81.11993295407619,-81.11993295407619,55.53763365203684,93.9752739762582,80.7769830633496,3,0.4129640018542942,Q1_short
n_1088,42.17,210.76851899999997,0.795797,intel22_tv80s_f3,test,0.795797,0.42273397999999995,0.37306350369999985,210.76851899999997,16,0.0207933,5.0,4.0,1.0,4.0,0.29599082469940186,0.024384794756770134,3.5960006713867188,4.428249859367497,0.5299999117851257,2.010775740189501,0.5472000241279602,1.077199935913086,0.6729000210762024,0.18039999902248383,1.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2560043334960938,0.0,0.0,2.339996337890625,0.0,0.0,0.0,0.0,0.0,0.08539970964193344,0.0,0.0,0.21059110760688782,0.0,0.0,0.0,0.0,0.0,6556.0,207.0,118.11581420898438,6556.0,2.89158799033612,7.236425478709862,2151.0,2518.0,1473.0,373.0,41.0,0.0,0.0,0.0,0.0,30.70208740234375,31.600933074951172,31.899051666259766,16.018327713012695,7.8954081535339355,0.0,0.0,0.0,0.0,12678.0,0.0,0.8494958281517029,1.6579439640045166,2.6088943481445312,3.3317384719848633,3.8655614852905273,2.4451003074645996,0.020151399075984955,0.3581376373767853,590.0,1576.0,4134.0,9263.15234375,37808.625,0.4030280113220215,2.7109014987945557,128.0,20.915515899658203,9.0,27.0,35.0,29.0,15.0,8.0,2.0,3.0,0.0,0.039602793753147125,0.0918707326054573,2.8070764541625977,0.11246749758720398,4.084228038787842,0.17824870347976685,0.04799883812665939,13.554021835327148,0.0,0.009141556918621063,0.07719804795652714,0.0863396048751482,254.0,394.0,799.0,1611.0,2657.0,5.119792461395264,7.306478500366211,14.2122802734375,28.987398147583008,48.956268310546875,47.0,64.0,111.0,128.0,128.0,6.844735145568848,6.904752731323242,20.510730743408203,20.915515899658203,20.915515899658203,2.9839935302734375,1.4840011596679688,0.8120591171656127,1.1291142457607772,279.0,331.0,168.0,21.0,0.0,0.4030280113220215,2.7109014987945557,79.99226820016702,-79.99226820016702,69.43649118596858,117.49354183930231,44.254700656077425,2,0.555819764145596,Q3
n_2402,29.2962,143.865818,0.822407,intel22_tv80s_f3,test,0.822407,0.5524257,0.26998065999999993,143.865818,20,0.0122387,21.0,4.0,17.0,0.23529411764705882,0.6148577332496643,0.05165804922580719,7.813993453979492,8.4590045416262,0.37699997425079346,0.4871607555792353,0.5472000241279602,0.9241999983787537,0.71541428565979,0.10691011697053909,4.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6399972438812256,2.1519968509674072,4.021999359130859,0.0,0.0,0.0,0.0,0.0,0.0,0.10103238373994827,0.16783523559570312,0.34599006175994873,0.0,0.0,0.0,0.0,0.0,0.0,28768.0,321.0,573.6025543212891,7192.0,19.702132610604167,46.64727223664522,9592.0,11004.0,6533.0,1360.0,279.0,0.0,0.0,0.0,0.0,146.71170234680176,130.9655876159668,160.53888702392578,88.87803649902344,46.50833225250244,0.0,0.0,0.0,0.0,83551.0,0.0,0.8746111392974854,1.5572234392166138,2.559694290161133,3.357722282409668,3.8903136253356934,2.4286739826202393,0.04214504733681679,0.6199527159333229,3053.0,10499.0,28674.0,56422.9052734375,169835.390625,0.8429009318351746,5.254840612411499,512.0,191.92230987548828,52.0,126.0,118.0,124.0,44.0,29.0,5.0,10.0,4.0,10.014105081558228,10.25047254562378,1.4202753528952599,12.723106145858765,2.335098996758461,22.832934856414795,0.11999710462987423,41.826303362846375,90.40000915527344,0.020937472581863403,0.15117031472523587,0.17210778730709927,684.0,1281.0,3057.0,6610.0,10556.0,19.759252548217773,39.5617790222168,77.11309623718262,155.04204177856445,235.25458908081055,132.0,217.0,380.0,506.0,506.0,24.304972887039185,38.310338497161865,83.36862754821777,89.6822452545166,89.6822452545166,2.029998779296875,4.166999816894531,0.9237485824162109,2.4825616178192593,982.0,1156.0,735.0,172.0,12.0,0.8429009318351746,5.254840612411499,79.63644150690472,-79.63644150690472,120.4334968328476,203.78561556467392,41.6497806064495,3,0.8928730430671921,Q4_long
n_1465,43.8676,189.47418999999996,0.694341,intel22_tv80s_f3,test,0.694341,0.3621925,0.3321487807,189.47418999999996,28,0.0139897,16.0,4.0,12.0,0.3333333333333333,0.3428729176521301,0.028208574280142784,4.45999813079834,2.9924585785192903,0.37699997425079346,0.23691529098598202,0.5472000241279602,0.9241999983787537,0.711074948310852,0.10683930665254593,1.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4169930219650269,0.9769898653030396,2.0660152435302734,0.0,0.0,0.0,0.0,0.0,0.0,0.09452106058597565,0.07500602304935455,0.17334581911563873,0.0,0.0,0.0,0.0,0.0,0.0,7465.0,216.0,158.51742553710938,7465.0,6.157723234500736,13.540486163459718,2356.0,2808.0,1737.0,458.0,106.0,0.0,0.0,0.0,0.0,37.06925964355469,35.505828857421875,43.03533935546875,25.38930892944336,17.517681121826172,0.0,0.0,0.0,0.0,42602.0,0.0,0.8894917368888855,1.5165196657180786,2.515549659729004,3.3153202533721924,3.8710525035858154,2.394707202911377,0.019987327978014946,0.3389410972595215,1871.0,5233.0,15561.0,29836.845703125,91513.1484375,0.3997465968132019,3.4336626529693604,128.0,45.098628997802734,14.0,32.0,28.0,32.0,14.0,7.0,0.0,0.0,1.0,3.1200497150421143,3.1723291873931885,0.09248417615890503,3.8009157180786133,0.14213457703590393,6.770714282989502,0.0,0.0,28.0,0.012149889953434467,0.0950348137747762,0.10718470372821066,281.0,410.0,785.0,1464.0,2397.0,8.174491882324219,12.618480682373047,19.896312713623047,38.283905029296875,60.617713928222656,66.0,86.0,121.0,127.0,127.0,9.473365783691406,14.649137496948242,17.07706642150879,17.0986270904541,17.0986270904541,0.8419971466064453,3.5540008544921875,1.4904126535997728,5.346774092330802,287.0,312.0,151.0,34.0,1.0,0.3997465968132019,3.4336626529693604,76.84771735928783,-76.84771735928783,82.18410527164286,139.06378974994433,26.605417999177426,3,0.6493346766977615,Q3
n_344,189.585,777.4507759999998,5.16277,intel22_tv80s_f3,test,5.16277,1.9687465399999995,3.1940202829500035,777.4507759999998,188,0.0103567,22.0,4.0,18.0,0.2222222222222222,0.4820881187915802,0.04040895402431488,6.323981285095215,5.886764547576604,0.5299999117851257,2.3761096906317025,0.5472000241279602,1.077199935913086,0.8060181140899658,0.1622031182050705,2.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.2370003461837769,0.4549943208694458,1.5999929904937744,3.031993865966797,0.0,0.0,0.0,0.0,0.0,0.08228089660406113,0.01657913252711296,0.12633492052555084,0.25689318776130676,0.0,0.0,0.0,0.0,0.0,29532.0,492.0,682.162109375,14766.0,11.87557613174431,33.217367500648834,8943.0,10732.0,6911.0,2301.0,645.0,0.0,0.0,0.0,0.0,133.63898468017578,127.10620498657227,171.29378509521484,129.81454467773438,120.30859756469727,0.0,0.0,0.0,0.0,127588.0,0.0,1.1012272834777832,1.8717888593673706,2.731605052947998,3.384998083114624,3.8786470890045166,2.5698082447052,0.037178898230195045,1.074887752532959,3099.0,10561.0,36443.0,74081.57421875,187860.546875,0.7435779869556427,10.737164497375488,256.0,130.1637725830078,27.0,58.0,63.0,58.0,28.0,14.0,2.0,4.0,2.0,6.234616994857788,6.323143482208252,6.334845304489136,6.349981069564819,9.210197925567627,9.163728713989258,0.048000823706388474,30.499248504638672,56.0,0.014527066610753536,0.28462135399511035,0.2991484206058639,642.0,1285.0,2843.0,6707.0,11228.0,35.89993667602539,58.270904541015625,110.11919403076172,197.67476654052734,298.25177001953125,113.0,146.0,235.0,254.0,254.0,30.099599838256836,33.76466941833496,73.46059036254883,74.16375350952148,74.16375350952148,3.739999771118164,1.5740013122558594,1.074271144018933,3.7371972026733613,857.0,998.0,665.0,235.0,88.0,0.7435779869556427,10.737164497375488,75.61453331162409,-75.61453331162409,94.94506058367816,160.65661236029916,79.33546182989478,4,0.8009905760305851,Q3
A[8],102.265,402.5200269999998,1.72118,intel22_tv80s_f3,test,1.72118,0.9124602629999998,0.8087190773060008,402.5200269999998,34,0.026204,4.0,2.0,2.0,1.0,0.27273568511009216,0.023044737055897713,3.1839981079101562,1.6633150664056302,0.2239999771118164,7.466160461000073,0.5472000241279602,0.7712000012397766,0.6552000045776367,0.07249999046325684,2.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6279983520507812,2.555999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04270438477396965,0.23003129661083221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15051.0,264.0,331.79127502441406,7525.5,8.840789231701173,18.88848807313142,4459.0,5491.0,3635.0,1222.0,244.0,0.0,0.0,0.0,0.0,67.85989952087402,65.87419700622559,87.6174087524414,68.74673461914062,41.69302177429199,0.0,0.0,0.0,0.0,19020.0,0.0,0.9748554825782776,1.8193724155426025,2.649488687515259,3.35539174079895,3.867739677429199,2.5088796615600586,0.028154999017715454,0.3057665228843689,756.0,1949.0,5671.0,12990.60498046875,50477.689453125,0.5630999505519867,4.187293767929077,256.0,34.10823917388916,18.0,54.0,69.0,57.0,37.0,16.0,2.0,3.0,0.0,0.0791964903473854,0.18374044448137283,6.353765249252319,0.23028650879859924,11.554661750793457,0.27936308830976486,0.048001281917095184,15.379223823547363,0.0,0.010269665159285069,0.11776795874803134,0.1280376239073164,345.0,627.0,1353.0,3171.0,5629.0,10.08957576751709,22.494452476501465,43.71647644042969,98.30626678466797,149.2462615966797,50.0,100.0,189.0,252.0,256.0,5.690265417098999,15.482746124267578,18.308995246887207,34.084235191345215,34.10823917388916,3.5240001678466797,0.4719963073730469,1.914248341891517,2.4048360294384095,420.0,489.0,344.0,96.0,4.0,0.5630999505519867,4.187293767929077,74.59381070746076,-74.59381070746076,47.948117689652875,81.13304799340773,79.84372390161651,2,0.502972800986353,Q2
i_tv80_core_Halt_FF,119.858,465.974595,3.34863,intel22_tv80s_f3,test,3.34863,1.1933180700000001,2.1553080388799977,465.974595,98,0.0193626,18.0,3.0,15.0,0.2,0.41940760612487793,0.035155147314071655,5.3249921798706055,5.607737294922117,0.5299999117851257,1.1778188035622503,0.5472000241279602,1.077199935913086,0.7762277722358704,0.14662759006023407,3.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,4.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.1029976606369019,2.092998504638672,1.3330003023147583,0.7959957122802734,0.0,0.0,0.0,0.0,0.0,0.07316860556602478,0.17544759809970856,0.10713984072208405,0.06365152448415756,0.0,0.0,0.0,0.0,0.0,37829.0,488.0,862.95849609375,12609.666666666666,22.513485071016476,43.05730653880164,12293.0,13888.0,8521.0,2429.0,698.0,0.0,0.0,0.0,0.0,183.33072662353516,178.8825912475586,208.61205291748047,142.38793563842773,149.74517059326172,0.0,0.0,0.0,0.0,87779.0,0.0,1.206768274307251,2.034592628479004,2.855886459350586,3.4894065856933594,3.8950774669647217,2.6715800762176514,0.04247811529785395,0.7953621745109558,2203.0,6618.0,21182.0,48567.197265625,119637.0390625,0.8495622873306274,6.9326841831207275,384.0,137.55267715454102,36.0,79.0,87.0,84.0,52.0,36.0,3.0,7.0,0.0,8.108961582183838,8.2323317527771,9.47784948348999,9.514545440673828,20.661149978637695,20.616934776306152,0.07199826277792454,60.868906021118164,0.0,0.014459571801126003,0.1929312254126544,0.2073907972137804,551.0,1008.0,1992.0,5066.0,9663.0,28.567957401275635,57.6374454498291,112.53401947021484,202.4349479675293,329.1712951660156,104.0,184.0,311.0,384.0,384.0,28.976304531097412,46.12449073791504,96.84229469299316,137.55267715454102,137.55267715454102,2.5699996948242188,2.1819992065429688,0.9495794649104655,3.2098507924576363,619.0,694.0,478.0,146.0,55.0,0.8495622873306274,6.9326841831207275,74.27799685087982,-74.27799685087982,81.66326904838736,138.18248236324763,70.34549010912332,4,0.7263189743189373,Q3
n_1754,189.975,652.9816419999999,3.47601,intel22_tv80s_f3,test,3.47601,1.9455870899999999,1.530424097117999,652.9816419999999,88,0.00803093,15.0,7.0,8.0,0.875,0.17861425876617432,0.013676544651389122,2.6379880905151367,6.75407811862533,0.37699997425079346,1.648715836849932,0.5472000241279602,0.9241999983787537,0.6707667112350464,0.10896525532007217,1.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6389931440353394,0.38299572467803955,0.6159992218017578,0.0,0.0,0.0,0.0,0.0,0.0,0.1096167266368866,0.021547436714172363,0.047450095415115356,0.0,0.0,0.0,0.0,0.0,0.0,12816.0,377.0,284.36651611328125,12816.0,7.009835513075814,13.983903153799474,4077.0,4746.0,2874.0,860.0,259.0,0.0,0.0,0.0,0.0,60.66222381591797,60.08551025390625,71.2854995727539,42.58547592163086,49.74782943725586,0.0,0.0,0.0,0.0,42311.0,0.0,1.2504127025604248,2.0165185928344727,2.932708978652954,3.5654938220977783,3.916001796722412,2.71728253364563,0.02257150411605835,0.25367042422294617,987.0,2898.0,10415.0,22561.83203125,47342.77734375,0.4514300525188446,2.4224369525909424,128.0,35.84785842895508,13.0,31.0,33.0,29.0,12.0,7.0,1.0,2.0,0.0,2.503526210784912,2.555795431137085,3.1723947525024414,3.172658920288086,4.588102340698242,4.581754684448242,0.023999420925974846,15.249627113342285,0.0,0.0071687656454741955,0.07124660441714235,0.07841537006261655,201.0,361.0,797.0,2030.0,3594.0,8.862054824829102,13.321598052978516,33.310340881347656,70.19817352294922,113.74067687988281,22.0,43.0,104.0,128.0,128.0,6.814960956573486,11.373231887817383,19.22806167602539,35.84785842895508,35.84785842895508,3.3369979858398438,2.023998260498047,0.39057707716475915,2.2208804423856705,264.0,289.0,186.0,43.0,15.0,0.4514300525188446,2.4224369525909424,70.90653277508221,-70.90653277508221,70.99810375408693,120.13594770508244,81.60194100754175,3,0.4212728305449812,Q1_short
n_1876,179.183,597.5033050000003,3.42277,intel22_tv80s_f3,test,3.42277,2.1531114200000006,1.269660355735002,597.5033050000003,68,0.0103598,29.0,8.0,21.0,0.38095238095238093,0.8304951190948486,0.07014648616313934,9.971980094909668,15.26357087350334,0.37699997425079346,0.5460566901522776,0.5472000241279602,0.9241999983787537,0.6932515501976013,0.08576906472444534,3.0,2.799999952316284,2.799999952316284,2.8000004291534424,4.76837158203125e-07,1.0,0.0,0.0,0.0,9.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8629921674728394,6.592990875244141,1.5159969329833984,0.0,0.0,0.0,0.0,0.0,0.0,0.12484883517026901,0.5771946310997009,0.12845173478126526,0.0,0.0,0.0,0.0,0.0,0.0,17262.0,211.0,382.7108917236328,5754.0,15.288931326009333,30.780971419648267,5222.0,6458.0,4090.0,1221.0,271.0,0.0,0.0,0.0,0.0,83.93895721435547,87.99069023132324,107.86976432800293,49.68809413909912,53.223365783691406,0.0,0.0,0.0,0.0,74096.0,0.0,1.2625497579574585,2.0108344554901123,2.888509750366211,3.4986257553100586,3.907717227935791,2.6867873668670654,0.10995420999825001,0.6036573499441147,2025.0,5220.0,18327.0,42364.8154296875,123084.98828125,2.199084162712097,7.235345840454102,384.0,69.35825729370117,29.0,87.0,105.0,83.0,47.0,22.0,4.0,7.0,0.0,0.12759434804320335,0.29602625221014023,8.31109094619751,0.32488231360912323,13.891857624053955,0.4323255643248558,0.09600256383419037,45.87847137451172,0.0,0.030390726402401924,0.23389087694272945,0.2642816033451314,696.0,1146.0,1799.0,4488.0,7865.0,28.270638465881348,40.228633880615234,69.91048240661621,131.96564483642578,215.1663589477539,124.0,239.0,329.0,384.0,384.0,8.834677696228027,20.221773147583008,23.171671867370605,69.35825729370117,69.35825729370117,2.8870010375976562,5.286998748779297,0.6533189499070914,1.899948592654835,633.0,613.0,435.0,104.0,14.0,2.199084162712097,7.235345840454102,70.01137926760089,-70.01137926760089,147.26618081331253,249.18922142194413,58.294921662074486,3,0.998781402936477,Q4_long
n_374,81.4802,271.30921600000005,1.81615,intel22_tv80s_f3,test,1.81615,0.6254199599999999,1.1907312317000005,271.30921600000005,69,0.0232774,8.0,2.0,6.0,0.3333333333333333,0.1634310632944107,0.01352984830737114,2.0749921798706055,2.1199301117594587,0.2239999771118164,0.7656250358201496,0.5472000241279602,0.7712000012397766,0.6637625098228455,0.06728968024253845,1.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60899817943573,1.465993881225586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039576251059770584,0.12385481595993042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7969.0,257.0,174.3055877685547,7969.0,7.554617670131847,13.968294162070379,2606.0,2981.0,1798.0,452.0,132.0,0.0,0.0,0.0,0.0,42.422035217285156,39.88622283935547,43.78224182128906,28.18105697631836,20.034027099609375,0.0,0.0,0.0,0.0,21644.0,0.0,0.8602097630500793,1.5041141510009766,2.4380574226379395,3.2528746128082275,3.857343912124634,2.357534885406494,0.006082274951040745,0.12026707082986832,948.0,2667.0,7947.0,15708.078125,55423.39453125,0.1216454952955246,1.3748003244400024,128.0,74.4522705078125,13.0,29.0,27.0,33.0,13.0,7.0,1.0,3.0,2.0,3.1151084899902344,3.1615703105926514,0.08852479606866837,3.8014004230499268,0.1358640342950821,4.581754684448242,0.023999420925974846,14.344039916992188,45.20000457763672,0.006290972698479891,0.03709868697444051,0.043389659672920404,180.0,314.0,656.0,1385.0,2341.0,4.52985954284668,8.773811340332031,17.34117317199707,37.61704635620117,61.6630859375,29.0,52.0,112.0,125.0,125.0,5.002213954925537,5.733944416046143,13.013588905334473,23.332239151000977,23.332239151000977,1.2739982604980469,1.6639976501464844,0.9788021635054958,3.773709310332082,223.0,259.0,138.0,24.0,12.0,0.1216454952955246,1.3748003244400024,69.96777286032186,-69.96777286032186,36.831009685993195,62.32178071808233,77.02924300290546,2,0.3170164643033194,Q1_short
